,Id,Abstract,Category
2949,2949,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2950,2950,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
2951,2951,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2952,2952,[0. 0. 0. ... 0. 0. 0.],astro-ph
2953,2953,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2954,2954,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2955,2955,[0. 0. 0. ... 0. 0. 0.],stat.ML
2956,2956,[0. 0. 0. ... 0. 0. 0.],astro-ph
2957,2957,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2958,2958,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2959,2959,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
2960,2960,[1. 0. 0. ... 0. 0. 0.],quant-ph
2961,2961,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2962,2962,[0. 0. 0. ... 0. 0. 0.],astro-ph
2963,2963,[0. 0. 0. ... 0. 0. 0.],cs.LG
2964,2964,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2965,2965,[0. 0. 0. ... 0. 0. 0.],astro-ph
2966,2966,[0. 0. 0. ... 0. 0. 0.],quant-ph
2967,2967,[0. 0. 0. ... 0. 0. 0.],math.CO
2968,2968,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2969,2969,[0. 0. 0. ... 0. 0. 0.],stat.ML
2970,2970,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2971,2971,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2972,2972,[0. 0. 0. ... 0. 0. 0.],hep-th
2973,2973,[0. 0. 0. ... 0. 0. 0.],math.CO
2974,2974,[0. 0. 0. ... 0. 0. 0.],stat.ML
2975,2975,[0. 0. 0. ... 0. 0. 0.],hep-th
2976,2976,[0. 0. 0. ... 0. 0. 0.],hep-th
2977,2977,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2978,2978,[0. 0. 0. ... 0. 0. 0.],hep-ph
2979,2979,[0. 0. 0. ... 0. 0. 0.],math.CO
2980,2980,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2981,2981,[0. 0. 0. ... 0. 0. 0.],gr-qc
2982,2982,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
2983,2983,[0. 0. 0. ... 0. 0. 0.],hep-ph
2984,2984,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2985,2985,[0. 0. 0. ... 0. 0. 0.],quant-ph
2986,2986,[0. 0. 0. ... 0. 0. 0.],quant-ph
2987,2987,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
2988,2988,[0. 0. 0. ... 0. 0. 0.],math.CO
2989,2989,[1. 0. 0. ... 0. 0. 0.],hep-ph
2990,2990,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2991,2991,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
2992,2992,[0. 0. 0. ... 0. 0. 0.],hep-ph
2993,2993,[0. 0. 0. ... 0. 0. 0.],physics.optics
2994,2994,[0. 0. 0. ... 0. 0. 0.],gr-qc
2995,2995,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
2996,2996,[0. 0. 0. ... 0. 0. 0.],stat.ML
2997,2997,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
2998,2998,[0. 0. 0. ... 0. 0. 0.],gr-qc
2999,2999,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3000,3000,[1. 0. 0. ... 0. 0. 0.],math.AP
3001,3001,[0. 0. 0. ... 0. 0. 0.],quant-ph
3002,3002,[0. 0. 0. ... 0. 0. 0.],hep-ph
3003,3003,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3004,3004,[0. 0. 0. ... 0. 0. 0.],quant-ph
3005,3005,[0. 0. 0. ... 0. 0. 0.],math.CO
3006,3006,[0. 0. 0. ... 0. 0. 0.],hep-ph
3007,3007,[0. 0. 0. ... 0. 0. 0.],math.AP
3008,3008,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
3009,3009,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3010,3010,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3011,3011,[0. 0. 1. ... 0. 0. 0.],astro-ph.CO
3012,3012,[0. 0. 0. ... 0. 0. 0.],hep-ph
3013,3013,[0. 0. 0. ... 0. 0. 0.],physics.optics
3014,3014,[0. 0. 0. ... 0. 0. 0.],math.CO
3015,3015,[0. 0. 0. ... 0. 0. 0.],cs.LG
3016,3016,[0. 0. 0. ... 0. 0. 0.],gr-qc
3017,3017,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3018,3018,[0. 0. 0. ... 0. 0. 0.],cs.LG
3019,3019,[0. 0. 0. ... 0. 0. 0.],math.CO
3020,3020,[0. 0. 0. ... 0. 0. 0.],math.CO
3021,3021,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3022,3022,[0. 0. 0. ... 0. 0. 0.],math.AP
3023,3023,[0. 0. 0. ... 0. 0. 0.],hep-th
3024,3024,[0. 0. 0. ... 0. 0. 0.],physics.optics
3025,3025,[0. 0. 0. ... 0. 0. 0.],math.CO
3026,3026,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3027,3027,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3028,3028,[1. 0. 0. ... 0. 0. 0.],math.AP
3029,3029,[0. 0. 0. ... 0. 0. 0.],stat.ML
3030,3030,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3031,3031,[0. 0. 0. ... 0. 0. 0.],gr-qc
3032,3032,[0. 0. 0. ... 0. 0. 0.],hep-th
3033,3033,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3034,3034,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3035,3035,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3036,3036,[1. 0. 0. ... 0. 0. 0.],astro-ph
3037,3037,[0. 0. 0. ... 0. 0. 0.],hep-ph
3038,3038,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3039,3039,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3040,3040,[0. 0. 0. ... 0. 0. 0.],math.AP
3041,3041,[0. 0. 0. ... 0. 0. 0.],quant-ph
3042,3042,[0. 0. 0. ... 0. 0. 0.],math.CO
3043,3043,[0. 0. 0. ... 0. 0. 0.],astro-ph
3044,3044,[0. 0. 0. ... 0. 0. 0.],stat.ML
3045,3045,[0. 0. 0. ... 0. 0. 0.],gr-qc
3046,3046,[0. 0. 0. ... 0. 0. 0.],physics.optics
3047,3047,[0. 0. 0. ... 0. 0. 0.],cs.LG
3048,3048,[0. 0. 0. ... 0. 0. 0.],astro-ph
3049,3049,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3050,3050,[0. 0. 0. ... 0. 0. 0.],cs.LG
3051,3051,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3052,3052,[1. 0. 0. ... 0. 0. 0.],physics.optics
3053,3053,[0. 0. 0. ... 0. 0. 0.],math.CO
3054,3054,[0. 0. 0. ... 0. 0. 0.],gr-qc
3055,3055,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3056,3056,[0. 0. 0. ... 0. 0. 0.],gr-qc
3057,3057,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3058,3058,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3059,3059,[1. 0. 0. ... 0. 0. 0.],math.AP
3060,3060,[1. 0. 0. ... 0. 0. 0.],gr-qc
3061,3061,[1. 0. 0. ... 0. 0. 0.],gr-qc
3062,3062,[0. 0. 0. ... 0. 0. 0.],math.CO
3063,3063,[0. 0. 0. ... 0. 0. 0.],math.CO
3064,3064,[0. 0. 0. ... 0. 0. 0.],math.AP
3065,3065,[0. 0. 0. ... 0. 0. 0.],physics.optics
3066,3066,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3067,3067,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3068,3068,[0. 0. 0. ... 0. 0. 0.],stat.ML
3069,3069,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
3070,3070,[0. 0. 1. ... 0. 0. 0.],cond-mat.mtrl-sci
3071,3071,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3072,3072,[0. 0. 0. ... 0. 0. 0.],math.AP
3073,3073,[0. 0. 0. ... 0. 0. 0.],math.AP
3074,3074,[0. 0. 0. ... 0. 0. 0.],math.CO
3075,3075,[0. 0. 0. ... 0. 0. 0.],astro-ph
3076,3076,[0. 0. 0. ... 0. 0. 0.],physics.optics
3077,3077,[0. 0. 0. ... 0. 0. 0.],cs.LG
3078,3078,[0. 0. 0. ... 0. 0. 0.],hep-ph
3079,3079,[0. 0. 0. ... 0. 0. 0.],gr-qc
3080,3080,[0. 0. 0. ... 0. 0. 0.],astro-ph
3081,3081,[0. 0. 0. ... 0. 0. 0.],astro-ph
3082,3082,[0. 0. 0. ... 0. 0. 0.],gr-qc
3083,3083,[1. 0. 0. ... 0. 0. 0.],hep-th
3084,3084,[0. 0. 0. ... 0. 0. 0.],hep-ph
3085,3085,[0. 0. 0. ... 0. 0. 0.],stat.ML
3086,3086,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3087,3087,[0. 0. 0. ... 0. 0. 0.],math.CO
3088,3088,[1. 0. 0. ... 0. 0. 0.],math.AP
3089,3089,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3090,3090,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3091,3091,[0. 0. 0. ... 0. 0. 0.],quant-ph
3092,3092,[1. 0. 0. ... 0. 0. 0.],math.AP
3093,3093,[0. 0. 0. ... 0. 0. 0.],gr-qc
3094,3094,[0. 0. 0. ... 0. 0. 0.],physics.optics
3095,3095,[0. 0. 0. ... 0. 0. 0.],hep-th
3096,3096,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3097,3097,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3098,3098,[0. 0. 0. ... 0. 0. 0.],gr-qc
3099,3099,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
3100,3100,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3101,3101,[0. 0. 0. ... 0. 0. 0.],hep-ph
3102,3102,[0. 0. 0. ... 0. 0. 0.],math.AP
3103,3103,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3104,3104,[0. 0. 0. ... 0. 0. 0.],hep-th
3105,3105,[0. 0. 0. ... 0. 0. 0.],physics.optics
3106,3106,[0. 0. 0. ... 0. 0. 0.],math.AP
3107,3107,[0. 0. 0. ... 0. 0. 0.],hep-th
3108,3108,[0. 0. 0. ... 0. 0. 0.],gr-qc
3109,3109,[0. 0. 0. ... 0. 0. 0.],hep-ph
3110,3110,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
3111,3111,[0. 0. 0. ... 0. 0. 0.],physics.optics
3112,3112,[0. 0. 0. ... 0. 0. 0.],astro-ph
3113,3113,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3114,3114,[0. 0. 0. ... 0. 0. 0.],math.CO
3115,3115,[0. 0. 0. ... 0. 0. 0.],math.AP
3116,3116,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3117,3117,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3118,3118,[0. 0. 0. ... 0. 0. 0.],cs.LG
3119,3119,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3120,3120,[0. 0. 0. ... 0. 0. 0.],hep-th
3121,3121,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3122,3122,[0. 0. 0. ... 0. 0. 0.],physics.optics
3123,3123,[1. 0. 0. ... 0. 0. 0.],astro-ph
3124,3124,[0. 0. 0. ... 0. 0. 0.],quant-ph
3125,3125,[0. 0. 0. ... 0. 0. 0.],physics.optics
3126,3126,[0. 0. 0. ... 0. 0. 0.],hep-ph
3127,3127,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
3128,3128,[0. 0. 0. ... 0. 0. 0.],stat.ML
3129,3129,[0. 0. 0. ... 0. 0. 0.],math.CO
3130,3130,[0. 0. 0. ... 0. 0. 0.],quant-ph
3131,3131,[0. 0. 0. ... 0. 0. 0.],hep-th
3132,3132,[0. 0. 0. ... 0. 0. 0.],hep-ph
3133,3133,[0. 0. 0. ... 0. 0. 0.],hep-th
3134,3134,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3135,3135,[0. 0. 0. ... 0. 0. 0.],quant-ph
3136,3136,[1. 0. 0. ... 0. 0. 0.],astro-ph
3137,3137,[0. 0. 0. ... 0. 0. 0.],stat.ML
3138,3138,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3139,3139,[0. 0. 0. ... 0. 0. 0.],astro-ph
3140,3140,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3141,3141,[0. 0. 0. ... 0. 0. 0.],astro-ph
3142,3142,[0. 0. 0. ... 0. 0. 0.],hep-th
3143,3143,[0. 0. 0. ... 0. 0. 0.],stat.ML
3144,3144,[0. 0. 0. ... 0. 0. 0.],quant-ph
3145,3145,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3146,3146,[0. 0. 0. ... 0. 0. 0.],cs.LG
3147,3147,[0. 0. 0. ... 0. 0. 0.],math.AP
3148,3148,[0. 0. 0. ... 0. 0. 0.],quant-ph
3149,3149,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
3150,3150,[0. 0. 0. ... 0. 0. 0.],physics.optics
3151,3151,[0. 0. 0. ... 0. 0. 0.],hep-th
3152,3152,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
3153,3153,[0. 0. 0. ... 0. 0. 0.],math.CO
3154,3154,[0. 0. 0. ... 0. 0. 0.],math.CO
3155,3155,[0. 0. 0. ... 0. 0. 0.],stat.ML
3156,3156,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3157,3157,[1. 0. 0. ... 0. 0. 0.],math.AP
3158,3158,[0. 0. 0. ... 0. 0. 0.],physics.optics
3159,3159,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3160,3160,[0. 0. 0. ... 0. 0. 0.],math.AP
3161,3161,[0. 0. 0. ... 0. 0. 0.],hep-th
3162,3162,[1. 0. 0. ... 0. 0. 0.],quant-ph
3163,3163,[0. 0. 0. ... 0. 0. 0.],hep-th
3164,3164,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3165,3165,[1. 0. 0. ... 0. 0. 0.],physics.optics
3166,3166,[0. 0. 0. ... 0. 0. 0.],hep-th
3167,3167,[0. 0. 0. ... 0. 0. 0.],cs.LG
3168,3168,[0. 0. 0. ... 0. 0. 0.],math.CO
3169,3169,[0. 0. 0. ... 0. 0. 0.],quant-ph
3170,3170,[0. 0. 0. ... 0. 0. 0.],math.AP
3171,3171,[0. 0. 0. ... 0. 0. 0.],cs.LG
3172,3172,[0. 0. 0. ... 0. 0. 0.],physics.optics
3173,3173,[0. 0. 0. ... 0. 0. 0.],cs.LG
3174,3174,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3175,3175,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3176,3176,[0. 0. 0. ... 0. 0. 0.],cs.LG
3177,3177,[0. 0. 0. ... 0. 0. 0.],hep-th
3178,3178,[0. 0. 0. ... 0. 0. 0.],quant-ph
3179,3179,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
3180,3180,[0. 0. 0. ... 0. 0. 0.],physics.optics
3181,3181,[0. 0. 0. ... 0. 0. 0.],cs.LG
3182,3182,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3183,3183,[0. 0. 0. ... 0. 0. 0.],hep-th
3184,3184,[0. 0. 0. ... 0. 0. 0.],hep-ph
3185,3185,[0. 0. 0. ... 0. 0. 0.],quant-ph
3186,3186,[0. 0. 0. ... 0. 0. 0.],quant-ph
3187,3187,[0. 0. 0. ... 0. 0. 0.],gr-qc
3188,3188,[0. 0. 0. ... 0. 0. 0.],stat.ML
3189,3189,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3190,3190,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
3191,3191,[0. 0. 0. ... 0. 0. 0.],quant-ph
3192,3192,[0. 0. 0. ... 0. 0. 0.],math.CO
3193,3193,[0. 0. 0. ... 0. 0. 0.],math.CO
3194,3194,[1. 0. 0. ... 0. 0. 0.],astro-ph
3195,3195,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3196,3196,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3197,3197,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3198,3198,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3199,3199,[0. 0. 0. ... 0. 0. 0.],stat.ML
3200,3200,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
3201,3201,[0. 0. 0. ... 0. 0. 0.],cs.LG
3202,3202,[0. 0. 0. ... 0. 0. 0.],math.AP
3203,3203,[0. 0. 0. ... 0. 0. 0.],physics.optics
3204,3204,[0. 0. 0. ... 0. 0. 0.],gr-qc
3205,3205,[1. 0. 0. ... 0. 0. 0.],hep-ph
3206,3206,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3207,3207,[1. 0. 0. ... 0. 0. 0.],astro-ph
3208,3208,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3209,3209,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
3210,3210,[0. 0. 0. ... 0. 0. 0.],quant-ph
3211,3211,[0. 0. 0. ... 0. 0. 0.],astro-ph
3212,3212,[0. 0. 0. ... 0. 0. 0.],math.CO
3213,3213,[0. 0. 0. ... 0. 0. 0.],quant-ph
3214,3214,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
3215,3215,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3216,3216,[0. 0. 0. ... 0. 0. 0.],cs.LG
3217,3217,[0. 0. 0. ... 0. 0. 0.],math.AP
3218,3218,[0. 0. 0. ... 0. 0. 0.],hep-ph
3219,3219,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3220,3220,[0. 0. 0. ... 0. 0. 0.],quant-ph
3221,3221,[0. 0. 0. ... 0. 0. 0.],quant-ph
3222,3222,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3223,3223,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3224,3224,[0. 0. 0. ... 0. 0. 0.],gr-qc
3225,3225,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3226,3226,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3227,3227,[0. 0. 0. ... 0. 0. 0.],cs.LG
3228,3228,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3229,3229,[0. 0. 0. ... 0. 0. 0.],stat.ML
3230,3230,[0. 0. 0. ... 0. 0. 0.],gr-qc
3231,3231,[0. 0. 0. ... 0. 0. 0.],physics.optics
3232,3232,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3233,3233,[0. 0. 0. ... 0. 0. 0.],quant-ph
3234,3234,[0. 0. 0. ... 0. 0. 0.],astro-ph
3235,3235,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3236,3236,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3237,3237,[0. 0. 0. ... 0. 0. 0.],hep-ph
3238,3238,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
3239,3239,[0. 0. 1. ... 0. 0. 0.],hep-ph
3240,3240,[0. 0. 0. ... 0. 0. 0.],hep-th
3241,3241,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3242,3242,[0. 0. 0. ... 0. 0. 0.],quant-ph
3243,3243,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3244,3244,[0. 0. 0. ... 0. 0. 0.],astro-ph
3245,3245,[0. 0. 0. ... 0. 0. 0.],math.CO
3246,3246,[0. 0. 0. ... 0. 0. 0.],math.AP
3247,3247,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3248,3248,[0. 0. 0. ... 0. 0. 0.],math.AP
3249,3249,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3250,3250,[0. 0. 0. ... 0. 0. 0.],cs.LG
3251,3251,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3252,3252,[0. 0. 0. ... 0. 0. 0.],cs.LG
3253,3253,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3254,3254,[0. 0. 0. ... 0. 0. 0.],hep-th
3255,3255,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3256,3256,[0. 0. 0. ... 0. 0. 0.],cs.LG
3257,3257,[0. 0. 0. ... 0. 0. 0.],hep-ph
3258,3258,[0. 0. 0. ... 0. 0. 0.],math.AP
3259,3259,[0. 0. 0. ... 0. 0. 0.],hep-ph
3260,3260,[0. 0. 0. ... 0. 0. 0.],hep-th
3261,3261,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3262,3262,[0. 0. 0. ... 0. 0. 0.],stat.ML
3263,3263,[0. 0. 0. ... 0. 0. 0.],astro-ph
3264,3264,[0. 0. 0. ... 0. 0. 0.],astro-ph
3265,3265,[0. 0. 0. ... 0. 0. 0.],hep-th
3266,3266,[0. 0. 0. ... 0. 0. 0.],astro-ph
3267,3267,[0. 0. 0. ... 0. 0. 0.],gr-qc
3268,3268,[0. 0. 0. ... 0. 0. 0.],quant-ph
3269,3269,[0. 0. 0. ... 0. 0. 0.],math.AP
3270,3270,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3271,3271,[0. 0. 0. ... 0. 0. 0.],stat.ML
3272,3272,[0. 0. 0. ... 0. 0. 0.],stat.ML
3273,3273,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3274,3274,[0. 0. 0. ... 0. 0. 0.],quant-ph
3275,3275,[0. 0. 0. ... 0. 0. 0.],astro-ph
3276,3276,[0. 0. 0. ... 0. 0. 0.],gr-qc
3277,3277,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3278,3278,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
3279,3279,[1. 0. 0. ... 0. 0. 0.],hep-ph
3280,3280,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3281,3281,[0. 0. 0. ... 0. 0. 0.],math.AP
3282,3282,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3283,3283,[0. 0. 0. ... 0. 0. 0.],cs.LG
3284,3284,[0. 0. 0. ... 0. 0. 0.],hep-th
3285,3285,[0. 0. 0. ... 0. 0. 0.],gr-qc
3286,3286,[0. 0. 1. ... 0. 0. 0.],astro-ph
3287,3287,[0. 0. 0. ... 0. 0. 0.],cs.LG
3288,3288,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3289,3289,[0. 0. 0. ... 0. 0. 0.],math.CO
3290,3290,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3291,3291,[0. 0. 0. ... 0. 0. 0.],hep-th
3292,3292,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3293,3293,[0. 0. 0. ... 0. 0. 0.],hep-ph
3294,3294,[1. 0. 0. ... 0. 0. 0.],hep-ph
3295,3295,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3296,3296,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3297,3297,[0. 0. 0. ... 0. 0. 0.],astro-ph
3298,3298,[0. 0. 0. ... 0. 0. 0.],stat.ML
3299,3299,[0. 0. 0. ... 0. 0. 0.],quant-ph
3300,3300,[0. 0. 0. ... 0. 0. 0.],quant-ph
3301,3301,[0. 0. 0. ... 0. 0. 0.],hep-th
3302,3302,[0. 0. 0. ... 0. 0. 0.],astro-ph
3303,3303,[0. 0. 0. ... 0. 0. 0.],cs.LG
3304,3304,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3305,3305,[0. 0. 0. ... 0. 0. 0.],hep-th
3306,3306,[0. 0. 0. ... 0. 0. 0.],hep-th
3307,3307,[0. 0. 0. ... 0. 0. 0.],cs.LG
3308,3308,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3309,3309,[0. 0. 0. ... 0. 0. 0.],math.CO
3310,3310,[0. 0. 0. ... 0. 0. 0.],hep-ph
3311,3311,[0. 0. 0. ... 0. 0. 0.],math.CO
3312,3312,[0. 0. 0. ... 0. 0. 0.],hep-ph
3313,3313,[1. 0. 0. ... 0. 0. 0.],gr-qc
3314,3314,[0. 0. 0. ... 0. 0. 0.],math.AP
3315,3315,[0. 0. 0. ... 0. 0. 0.],quant-ph
3316,3316,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3317,3317,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3318,3318,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
3319,3319,[0. 0. 0. ... 0. 0. 0.],hep-th
3320,3320,[0. 0. 0. ... 0. 0. 0.],math.CO
3321,3321,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3322,3322,[0. 0. 0. ... 0. 0. 0.],math.CO
3323,3323,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3324,3324,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3325,3325,[0. 0. 0. ... 0. 0. 0.],hep-th
3326,3326,[1. 0. 0. ... 0. 0. 0.],quant-ph
3327,3327,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3328,3328,[0. 0. 0. ... 0. 0. 0.],astro-ph
3329,3329,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3330,3330,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3331,3331,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
3332,3332,[0. 0. 0. ... 0. 0. 0.],cs.LG
3333,3333,[0. 0. 0. ... 0. 0. 0.],cs.LG
3334,3334,[0. 0. 0. ... 0. 0. 0.],stat.ML
3335,3335,[0. 0. 0. ... 0. 0. 0.],hep-th
3336,3336,[0. 0. 0. ... 0. 0. 0.],astro-ph
3337,3337,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3338,3338,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
3339,3339,[0. 0. 1. ... 0. 0. 0.],cond-mat.mes-hall
3340,3340,[0. 0. 0. ... 0. 0. 0.],physics.optics
3341,3341,[0. 0. 0. ... 0. 0. 0.],cs.LG
3342,3342,[0. 0. 0. ... 0. 0. 0.],quant-ph
3343,3343,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
3344,3344,[1. 0. 0. ... 0. 0. 0.],astro-ph
3345,3345,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
3346,3346,[0. 0. 0. ... 0. 0. 0.],quant-ph
3347,3347,[1. 0. 1. ... 0. 0. 0.],hep-ph
3348,3348,[0. 0. 0. ... 0. 0. 0.],quant-ph
3349,3349,[1. 0. 0. ... 0. 0. 0.],astro-ph
3350,3350,[0. 0. 0. ... 0. 0. 0.],cs.LG
3351,3351,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
3352,3352,[0. 0. 0. ... 0. 0. 0.],cs.LG
3353,3353,[0. 0. 0. ... 0. 0. 0.],cs.LG
3354,3354,[0. 0. 0. ... 0. 0. 0.],math.CO
3355,3355,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
